productId;brand;subBrand;subGroup;subGroupName;shortDescription;grossPrice;longDescription;discountGroup
SNZW12SL1S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Pro Wireless Online Openow, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, beide zijden blind, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;697.87;SMARTair i-max beslag Pro Wireless Online Openow, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, beide zijden blind, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNZW12SL2V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Pro Wireless Online Openow, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;697.87;SMARTair i-max beslag Pro Wireless Online Openow, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNZW12SL3V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Pro Wireless Online Openow, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;697.87;SMARTair i-max beslag Pro Wireless Online Openow, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNZW12SL2V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Pro Wireless Online Openow, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;697.87;SMARTair i-max beslag Pro Wireless Online Openow, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNZW12SL3V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Pro Wireless Online Openow, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;697.87;SMARTair i-max beslag Pro Wireless Online Openow, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR2SL5S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;574.02;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL2SL5S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, link, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;574.02;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, link, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR2SL8V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL2SL8V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR2SL8V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL2SL8V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR2SL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;574.02;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL2SL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;574.02;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR2SL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL2SL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR2SL8V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL2SL8V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR2XL5S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;574.02;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL2XL5S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, link, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;574.02;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, link, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR2XL8V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL2XL8V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR2XL8V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL2XL8V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR2XL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;574.02;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL2XL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;574.02;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR2XL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL2XL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR2XL8V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL2XL8V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;595.63;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWR2SL5S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;606.43;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWL2SL5S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, link, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;606.43;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, link, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWR2SL8V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;628.04;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWL2SL8V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;628.04;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWR2SL8V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;628.04;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWL2SL8V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;628.04;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWR2SL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;606.43;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWL2SL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;606.43;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWR2SL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;628.04;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWL2SL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;628.04;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWR2SL8V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;628.04;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, euro, Mifare Classic, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
